ith_CG_iter,current_time,lp_obj,nnrc_cols,min_rc,mean_rc,median_rc,stdev_rc,column_selection_time
1,0.00440788,18,29,-2,-1.03448,-1,0.182466,494882400
2,0.00829291,16.6,28,-0.4,-0.264286,-0.2,0.093405,494882416
3,0.013262,16,8,-0.166667,-0.166667,-0.166667,9.61481e-17,0
4,0.0192778,16,8,-0.333333,-0.333333,-0.333333,1.35974e-16,0
5,0.024621,15.7143,1,-0.142857,-0.142857,-0.142857,0,0
6,0.0298629,15.6,6,-0.1,-0.1,-0.1,0,0
7,0.0348918,15.5556,8,-0.0617284,-0.0223765,-0.0123457,0.0185024,0
8,0.039825,15.49,15,-0.08,-0.0286667,-0.03,0.0182087,0
9,0.0462079,15.4516,1,-0.0322581,-0.0322581,-0.0322581,0,0
10,0.0513189,15.4444,2,-0.0444444,-0.0333333,-0.0222222,0.0111111,0
11,0.056175,15.4286,5,-0.047619,-0.0333333,-0.0238095,0.0116642,0
12,0.062439,15.3976,4,-0.0240964,-0.0150602,-0.0120482,0.00521702,0
13,0.0685649,15.3947,0,0,0,0,0,0
14,0.0750749,15.3947,0,0,0,0,0,0
15,0.0815668,15.3947,2,-0.0263158,-0.0263158,-0.0263158,1.11022e-16,0
16,0.08776,15.3846,3,-0.0192308,-0.0192308,-0.0192308,1.04679e-16,0
17,0.094156,15.3788,1,-0.0151515,-0.0151515,-0.0151515,0,0
18,0.100354,15.3774,0,0,0,0,0,0
19,0.106586,15.3774,0,0,0,0,0,0
20,0.113448,15.3774,0,0,0,0,0,0
21,0.118553,15.3774,2,-0.0188679,-0.0188679,-0.0188679,2.22045e-16,0
22,0.124963,15.3721,3,-0.0232558,-0.0232558,-0.0232558,0,0
23,0.131206,15.3636,0,0,0,0,0,0
24,0.136198,15.3636,0,0,0,0,0,0
25,0.142417,15.3636,0,0,0,0,0,0
26,0.150563,15.3636,0,0,0,0,0,0
27,0.156927,15.3636,0,0,0,0,0,0
28,0.163973,15.3636,0,0,0,0,0,0
29,0.170629,15.3636,0,0,0,0,0,0
30,0.176998,15.3636,0,0,0,0,0,0
31,0.183512,15.3636,0,0,0,0,0,0
32,0.189673,15.3636,0,0,0,0,0,0
33,0.196288,15.3636,0,0,0,0,0,0
34,0.201676,15.3636,0,0,0,0,0,0
35,0.208342,15.3636,0,0,0,0,0,0
36,0.215146,15.3636,0,0,0,0,0,0
37,0.221227,15.3636,0,0,0,0,0,0
38,0.2275,15.3636,0,0,0,0,0,0
39,0.232793,15.3636,0,0,0,0,0,0
